"sourceCode","sourceName","sourceFrequency","sourceAutoAssignedConceptIds","ADD_INFO:bno_name","ADD_INFO:orig_name","matchScore","mappingStatus","equivalence","statusSetBy","statusSetOn","conceptId","conceptName","domainId","mappingType","comment","createdBy","createdOn","assignedReviewer"
"O8220","Delivery by emergency caesarean section and hysterectomy",-1,0,"Szülés sürgős császármetszéssel és méheltávolítással","Szülés sürgős császármetszéssel és méheltávolítással",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4061458,"Delivery by cesarean hysterectomy","Condition","MAPS_TO",,,0,
"O8280","Other single deliveries by caesarean section",-1,0,"Egyéb egyes szülés császármetszéssel","Egyéb egyes szülés császármetszéssel",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,193277,"Deliveries by cesarean","Condition","MAPS_TO",,,0,
"O8290","Delivery by caesarean section, c.m.n.",-1,0,"Szülés császármetszéssel, k.m.n.","Szülés császármetszéssel, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,193277,"Deliveries by cesarean","Condition","MAPS_TO",,,0,
"O8300","Buttock extraction",-1,0,"Farlehúzásos exctractio","Farlehúzásos exctractio",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4213387,"Breech extraction","Procedure","MAPS_TO",,,0,
"O8310","Other artificial births in case of breech",-1,0,"Egyéb műfogásos szülés farfekvés esetén","Egyéb műfogásos szülés farfekvés esetén",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4075168,"Assisted breech delivery","Procedure","MAPS_TO",,,0,
"O8320","Other assisted childbirth",-1,0,"Egyéb, műfogással segített szülés","Egyéb, műfogással segített szülés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4128030,"Delivery procedure","Procedure","MAPS_TO",,,0,
"O8330","Delivery of a live fetus in an abdominal pregnancy",-1,0,"Élő magzat szülése hasűri terhességben","Élő magzat szülése hasűri terhességben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4113846,"Delivery of viable fetus in abdominal pregnancy","Condition","MAPS_TO",,,0,
"O8340","Dissection surgery in connection with childbirth",-1,0,"Darabolásos műtét szülés kapcsán","Darabolásos műtét szülés kapcsán",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4066113,"Deliveries by destructive operation","Condition","MAPS_TO",,,0,
"O8380","Other single births with specific artefacts",-1,0,"Egyéb egyes szülés meghatározott műfogással","Egyéb egyes szülés meghatározott műfogással",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4126390,"Finding of pattern of delivery","Condition","MAPS_TO",,,0,
"O8390","Some childbirth by artificial means, k.m.n.",-1,0,"Egyes szülés műfogással, k.m.n.","Egyes szülés műfogással, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4126390,"Finding of pattern of delivery","Condition","MAPS_TO",,,0,
"O8400","Multiple births, all spontaneous",-1,0,"Többes szülés, valamennyi spontán","Többes szülés, valamennyi spontán",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4059751,"Multiple delivery, all spontaneous","Condition","MAPS_TO",,,0,
"O8401","Twin births, all spontaneous",-1,0,"Ikerszülés, valamennyi spontán","Ikerszülés, valamennyi spontán",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4059751,"Multiple delivery, all spontaneous","Condition","MAPS_TO",,,0,
"O8402","Triple or multiple births, all spontaneous",-1,0,"Hármas vagy többes szülés, valamennyi spontán","Hármas vagy többes szülés, valamennyi spontán",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4059751,"Multiple delivery, all spontaneous","Condition","MAPS_TO",,,0,
"O8410","Multiple delivery, all with forceps and vacuum extractor",-1,0,"Többes szülés, valamennyi fogóval és vacuum extractorral","Többes szülés, valamennyi fogóval és vacuum extractorral",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063162,"Multiple delivery, all by forceps and vacuum extractor","Condition","MAPS_TO",,,0,
"O8411","Twin birth, with all forceps and vacuum extractor",-1,0,"Ikerszülés, valamennyi fogóval és vacuum extractorral","Ikerszülés, valamennyi fogóval és vacuum extractorral",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063162,"Multiple delivery, all by forceps and vacuum extractor","Condition","MAPS_TO",,,0,
"O8412","Triple or multiple births, all with forceps and vacuum extractor",-1,0,"Hármas vagy többes szülés, valamennyi fogóval és vacuum extractorral","Hármas vagy többes szülés, valamennyi fogóval és vacuum extractorral",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063162,"Multiple delivery, all by forceps and vacuum extractor","Condition","MAPS_TO",,,0,
"O8420","Multiple births, all by caesarean section",-1,0,"Többes szülés, valamennyi császármetszéssel","Többes szülés, valamennyi császármetszéssel",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063163,"Multiple delivery, all by cesarean section","Condition","MAPS_TO",,,0,
"O8421","Twin births, all by caesarean section",-1,0,"Ikerszülés, valamennyi császármetszéssel","Ikerszülés, valamennyi császármetszéssel",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063163,"Multiple delivery, all by cesarean section","Condition","MAPS_TO",,,0,
"O8422","Triplet or multiple births, all by caesarean section",-1,0,"Hármas vagy többes szülés, valamennyi császármetszéssel","Hármas vagy többes szülés, valamennyi császármetszéssel",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4063163,"Multiple delivery, all by cesarean section","Condition","MAPS_TO",,,0,
"O8480","Other multiple births",-1,0,"Egyéb többes szülés","Egyéb többes szülés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O8481","Other twin births",-1,0,"Egyéb ikerszülés","Egyéb ikerszülés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O8482","Other triplet or multiple births",-1,0,"Egyéb hármas vagy többes szülés","Egyéb hármas vagy többes szülés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O8490","Multiple birth, k.m.n.",-1,0,"Többes szülés, k.m.n.","Többes szülés, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O8491","Twin birth, c.m.n.",-1,0,"Ikerszülés, k.m.n.","Ikerszülés, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O8492","Triple or multiple births, k.m.n.",-1,0,"Hármas vagy többes szülés, k.m.n.","Hármas vagy többes szülés, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4163851,"Multiple birth","Condition","MAPS_TO",,,0,
"O85H0","puerperal fever [sepsis puerperalis]",-1,0,"Gyermekágyi láz [sepsis puerperalis]","Gyermekágyi láz [sepsis puerperalis]",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4102318,"Puerperal sepsis","Condition","MAPS_TO",,,0,
"O85H0","puerperal fever [sepsis puerperalis]",-1,0,"Gyermekágyi láz [sepsis puerperalis]","Gyermekágyi láz [sepsis puerperalis]",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8600","Obstetric surgical wound infection",-1,0,"Szülészeti műtéti sebfertőzés","Szülészeti műtéti sebfertőzés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4062133,"Infection of obstetric surgical wound","Condition","MAPS_TO",,,0,
"O8600","Obstetric surgical wound infection",-1,0,"Szülészeti műtéti sebfertőzés","Szülészeti műtéti sebfertőzés",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8610","Other infections of the genital tract after childbirth",-1,0,"A genitalis traktus egyéb fertőzése szülés után","A genitalis traktus egyéb fertőzése szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,440795,"Complication occurring during labor and delivery","Condition","MAPS_TO",,,0,
"O8610","Other infections of the genital tract after childbirth",-1,0,"A genitalis traktus egyéb fertőzése szülés után","A genitalis traktus egyéb fertőzése szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8610","Other infections of the genital tract after childbirth",-1,0,"A genitalis traktus egyéb fertőzése szülés után","A genitalis traktus egyéb fertőzése szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4129391,"Female genital tract infection","Condition","MAPS_TO",,,0,
"O8620","Other infections of the urinary tract after childbirth",-1,0,"A húgyutak egyéb fertőzései szülés után","A húgyutak egyéb fertőzései szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4062569,"Urinary tract infection following delivery","Condition","MAPS_TO",,,0,
"O8620","Other infections of the urinary tract after childbirth",-1,0,"A húgyutak egyéb fertőzései szülés után","A húgyutak egyéb fertőzései szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8630","Other infections of the urogenital tract after childbirth",-1,0,"Az urogenitalis tractus egyéb fertőzései szülés után","Az urogenitalis tractus egyéb fertőzései szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,81357,"Genitourinary tract infection in pregnancy - delivered","Condition","MAPS_TO",,,0,
"O8630","Other infections of the urogenital tract after childbirth",-1,0,"Az urogenitalis tractus egyéb fertőzései szülés után","Az urogenitalis tractus egyéb fertőzései szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8640","Febrile condition of unknown origin after childbirth",-1,0,"Ismeretlen eredetű lázas állapot szülés után","Ismeretlen eredetű lázas állapot szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435028,"Puerperal pyrexia of unknown origin","Condition","MAPS_TO",,,0,
"O8640","Febrile condition of unknown origin after childbirth",-1,0,"Ismeretlen eredetű lázas állapot szülés után","Ismeretlen eredetű lázas állapot szülés után",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8680","Other specified puerperal infections",-1,0,"Egyéb meghatározott gyermekágyi fertőzések","Egyéb meghatározott gyermekágyi fertőzések",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4075295,"Postnatal infection","Condition","MAPS_TO",,,0,
"O8680","Other specified puerperal infections",-1,0,"Egyéb meghatározott gyermekágyi fertőzések","Egyéb meghatározott gyermekágyi fertőzések",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8700","Superficial thrombophlebitis in childbirth",-1,0,"Felületes thrombophlebitis a gyermekágyban","Felületes thrombophlebitis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8700","Superficial thrombophlebitis in childbirth",-1,0,"Felületes thrombophlebitis a gyermekágyban","Felületes thrombophlebitis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4143293,"Superficial thrombophlebitis in puerperium","Condition","MAPS_TO",,,0,
"O8710","Deep vein thrombosis in childbirth",-1,0,"Mélyvénás thrombosis a gyermekágyban","Mélyvénás thrombosis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,438820,"Deep venous thrombosis in puerperium","Condition","MAPS_TO",,,0,
"O8710","Deep vein thrombosis in childbirth",-1,0,"Mélyvénás thrombosis a gyermekágyban","Mélyvénás thrombosis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8720","Golden vein in the child's bed",-1,0,"Aranyér a gyermekágyban","Aranyér a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4065761,"Hemorrhoids in puerperium","Condition","MAPS_TO",,,0,
"O8720","Golden vein in the child's bed",-1,0,"Aranyér a gyermekágyban","Aranyér a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530951,"Venous complication of puerperium","Condition","MAPS_TO",,,0,
"O8720","Golden vein in the child's bed",-1,0,"Aranyér a gyermekágyban","Aranyér a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8730","Cerebral venous thrombosis in childbirth",-1,0,"Agyi vénás thrombosis a gyermekágyban","Agyi vénás thrombosis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530951,"Venous complication of puerperium","Condition","MAPS_TO",,,0,
"O8730","Cerebral venous thrombosis in childbirth",-1,0,"Agyi vénás thrombosis a gyermekágyban","Agyi vénás thrombosis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8730","Cerebral venous thrombosis in childbirth",-1,0,"Agyi vénás thrombosis a gyermekágyban","Agyi vénás thrombosis a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,4066234,"Cerebral venous thrombosis in puerperium","Condition","MAPS_TO",,,0,
"O8780","Other venous complications in childbirth",-1,0,"Egyéb, vénás szövődmények a gyermekágyban","Egyéb, vénás szövődmények a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530951,"Venous complication of puerperium","Condition","MAPS_TO",,,0,
"O8780","Other venous complications in childbirth",-1,0,"Egyéb, vénás szövődmények a gyermekágyban","Egyéb, vénás szövődmények a gyermekágyban",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8790","Venous complications in childbirth, k.m.n.",-1,0,"Vénás szövődmények a gyermekágyban, k.m.n.","Vénás szövődmények a gyermekágyban, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,43530951,"Venous complication of puerperium","Condition","MAPS_TO",,,0,
"O8790","Venous complications in childbirth, k.m.n.",-1,0,"Vénás szövődmények a gyermekágyban, k.m.n.","Vénás szövődmények a gyermekágyban, k.m.n.",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,444094,"Finding related to pregnancy","Condition","MAPS_TO",,,0,
"O8800","Air embolism in connection with childbirth",-1,0,"Légembolia szüléssel összefüggésben","Légembolia szüléssel összefüggésben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,443873,"Obstetrical air embolism","Condition","MAPS_TO",,,0,
"O8810","Amniotic fluid embolism",-1,0,"Magzatvíz embolia","Magzatvíz embolia",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,435616,"Amniotic fluid embolism","Condition","MAPS_TO",,,0,
"O8810","Amniotic fluid embolism",-1,0,"Magzatvíz embolia","Magzatvíz embolia",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,439658,"Disorder of pregnancy","Condition","MAPS_TO",,,0,
"O8820","Thromboembolism in connection with childbirth",-1,0,"Thromboembolia szüléssel összefüggésben","Thromboembolia szüléssel összefüggésben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,439658,"Disorder of pregnancy","Condition","MAPS_TO",,,0,
"O8820","Thromboembolism in connection with childbirth",-1,0,"Thromboembolia szüléssel összefüggésben","Thromboembolia szüléssel összefüggésben",1,"APPROVED","EQUIVALENT","Hungarian national Node",0,37110290,"Disease of circulatory system complicating pregnancy childbirth and puerperium","Condition","MAPS_TO",,,0,
