source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,36879040,RxNorm Extension,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,40161341,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,45776110,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,1301990,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42899009,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42899190,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,43533022,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42899482,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,35198015,RxNorm Extension,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42904138,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,19011061,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,19071803,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,1146064,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,45774934,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,19135863,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,1397059,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,1593811,RxNorm,2025-05-07,,
210600163,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X100 ML BARNA ÜVEGPALACKBAN,42899537,RxNorm,2025-05-07,,
210600171,0,,DOMPERIDON-EP 10 MG TABLETTA90X BUBORÉKCSOMAGOLÁSBAN,19037834,RxNorm,2025-05-07,,
210600503,0,,DIMENIO 50 MIKROGRAMM/500 MIKROGRAMM/ADAG ADAGOLT INHALÁCIÓS POR2X30X FÓLIACSÍKBAN,36882733,RxNorm Extension,2025-05-07,,
210600511,0,,DIMENIO 50 MIKROGRAMM/250 MIKROGRAMM/ADAG ADAGOLT INHALÁCIÓS POR2X30X FÓLIACSÍKBAN,36882733,RxNorm Extension,2025-05-07,,
210601096,0,,NOOTROPIL 200 MG/ML OLDATOS INJEKCIÓ12X15ML AMPULLA,40077550,RxNorm,2025-05-07,,
210601517,0,,"ARUCOM 0,05 MG/ML+5 MG/ML OLDATOS SZEMCSEPP1X2,5ML",40058182,RxNorm,2025-05-07,,
210601559,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601559,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601559,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601559,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601559,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601567,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601567,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601567,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601567,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601567,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601575,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601575,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601575,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601575,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601575,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601583,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601583,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601583,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601583,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601583,0,,"DIANEAL PD4 GLUCOSE 2,27% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601591,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601591,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601591,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601591,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601591,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601606,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601606,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601606,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601606,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601606,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601614,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601614,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601614,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601614,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601614,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601622,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601622,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601622,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601622,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601622,0,,"DIANEAL PD4 GLUCOSE 1,36% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601630,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601630,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601630,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601630,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601630,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT4X5000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601648,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601648,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601648,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601648,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601648,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML IKERZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601656,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601656,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601656,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601656,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601656,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT8X2000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601672,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601672,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601672,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601672,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601672,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML IKERZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601680,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018544,RxNorm,2025-05-07,,
210601680,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19018192,RxNorm,2025-05-07,,
210601680,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",1560524,RxNorm,2025-05-07,,
210601680,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19124906,RxNorm,2025-05-07,,
210601680,0,,"DIANEAL PD4 GLUCOSE 3,86% PERITONEÁLIS DIALIZÁLÓ OLDAT6X2000 ML EGYES ZSÁKBAN",19136048,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,44012511,RxNorm Extension,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,19060831,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,43532148,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42900001,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42903888,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,40798699,RxNorm Extension,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,1834415,RxNorm Extension,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42904250,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,43013538,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,45776124,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42898867,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,36879040,RxNorm Extension,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,40161341,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,45776110,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,1301990,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42899009,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42899190,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,43533022,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42899482,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,35198015,RxNorm Extension,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42904138,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,19011061,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,19071803,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,1146064,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,45774934,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,19135863,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,1397059,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,1593811,RxNorm,2025-05-07,,
210601737,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X500 ML BARNA ÜVEGPALACKBAN,42899537,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,44012511,RxNorm Extension,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,19060831,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,43532148,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42900001,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42903888,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,40798699,RxNorm Extension,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,1834415,RxNorm Extension,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42904250,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,43013538,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,45776124,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42898867,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42898449,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,36879040,RxNorm Extension,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,40161341,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,45776110,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,1301990,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42899009,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42899190,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,43533022,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42899482,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,35198015,RxNorm Extension,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,42904138,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,19011061,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,19071803,RxNorm,2025-05-07,,
210601745,0,,MAURERS SVÉDCSEPP BELSŐLEGES ÉS KÜLSŐLEGES OLDAT1X250 ML BARNA ÜVEGPALACKBAN,1146064,RxNorm,2025-05-07,,
